VALRES;OMRÅDE;TID;INDHOLD
Æ. The Danish Democrats - Inger Støjberg;Brøndby;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Brøndby;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Brøndby;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Brøndby;2022;5.2
Æ. The Danish Democrats - Inger Støjberg;Gentofte;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Gentofte;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Gentofte;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Gentofte;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Gentofte;2022;1.7
Æ. The Danish Democrats - Inger Støjberg;Gladsaxe;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Gladsaxe;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Gladsaxe;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Gladsaxe;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Gladsaxe;2022;3.1
Æ. The Danish Democrats - Inger Støjberg;Glostrup;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Glostrup;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Glostrup;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Glostrup;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Glostrup;2022;5.1
Æ. The Danish Democrats - Inger Støjberg;Herlev;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Herlev;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Herlev;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Herlev;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Herlev;2022;4.3
Æ. The Danish Democrats - Inger Støjberg;Hvidovre;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Hvidovre;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Hvidovre;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Hvidovre;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Hvidovre;2022;4.6
Æ. The Danish Democrats - Inger Støjberg;Høje-Taastrup;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Høje-Taastrup;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Høje-Taastrup;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Høje-Taastrup;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Høje-Taastrup;2022;5.6
Æ. The Danish Democrats - Inger Støjberg;Ishøj;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Ishøj;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Ishøj;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Ishøj;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Ishøj;2022;6.1
Æ. The Danish Democrats - Inger Støjberg;Lyngby-Taarbæk;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Lyngby-Taarbæk;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Lyngby-Taarbæk;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Lyngby-Taarbæk;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Lyngby-Taarbæk;2022;1.8
Æ. The Danish Democrats - Inger Støjberg;Rødovre;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Rødovre;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Rødovre;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Rødovre;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Rødovre;2022;4.1
Æ. The Danish Democrats - Inger Støjberg;Vallensbæk;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Vallensbæk;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Vallensbæk;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Vallensbæk;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Vallensbæk;2022;5.1
Æ. The Danish Democrats - Inger Støjberg;Allerød;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Allerød;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Allerød;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Allerød;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Allerød;2022;3.5
Æ. The Danish Democrats - Inger Støjberg;Egedal;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Egedal;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Egedal;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Egedal;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Egedal;2022;5.5
Æ. The Danish Democrats - Inger Støjberg;Fredensborg;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Fredensborg;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Fredensborg;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Fredensborg;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Fredensborg;2022;4.0
Æ. The Danish Democrats - Inger Støjberg;Frederikssund;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Frederikssund;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Frederikssund;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Frederikssund;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Frederikssund;2022;6.9
Æ. The Danish Democrats - Inger Støjberg;Furesø;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Furesø;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Furesø;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Furesø;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Furesø;2022;2.4
Æ. The Danish Democrats - Inger Støjberg;Gribskov;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Gribskov;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Gribskov;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Gribskov;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Gribskov;2022;8.0
Æ. The Danish Democrats - Inger Støjberg;Halsnæs;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Halsnæs;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Halsnæs;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Halsnæs;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Halsnæs;2022;8.0
Æ. The Danish Democrats - Inger Støjberg;Helsingør;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Helsingør;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Helsingør;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Helsingør;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Helsingør;2022;4.7
Æ. The Danish Democrats - Inger Støjberg;Hillerød;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Hillerød;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Hillerød;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Hillerød;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Hillerød;2022;4.5
Æ. The Danish Democrats - Inger Støjberg;Hørsholm;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Hørsholm;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Hørsholm;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Hørsholm;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Hørsholm;2022;3.0
Æ. The Danish Democrats - Inger Støjberg;Rudersdal;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Rudersdal;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Rudersdal;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Rudersdal;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Rudersdal;2022;2.0
Æ. The Danish Democrats - Inger Støjberg;Bornholm;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Bornholm;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Bornholm;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Bornholm;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Bornholm;2022;6.4
Æ. The Danish Democrats - Inger Støjberg;Christiansø;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Christiansø;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Christiansø;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Christiansø;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Christiansø;2022;8.5
Æ. The Danish Democrats - Inger Støjberg;Greve;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Greve;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Greve;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Greve;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Greve;2022;6.2
Æ. The Danish Democrats - Inger Støjberg;Køge;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Køge;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Køge;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Køge;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Køge;2022;7.1
Æ. The Danish Democrats - Inger Støjberg;Lejre;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Lejre;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Lejre;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Lejre;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Lejre;2022;7.2
Æ. The Danish Democrats - Inger Støjberg;Roskilde;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Roskilde;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Roskilde;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Roskilde;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Roskilde;2022;4.6
Æ. The Danish Democrats - Inger Støjberg;Solrød;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Solrød;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Solrød;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Solrød;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Solrød;2022;6.1
Æ. The Danish Democrats - Inger Støjberg;Faxe;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Faxe;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Faxe;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Faxe;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Faxe;2022;10.5
Æ. The Danish Democrats - Inger Støjberg;Guldborgsund;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Guldborgsund;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Guldborgsund;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Guldborgsund;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Guldborgsund;2022;8.8
Æ. The Danish Democrats - Inger Støjberg;Holbæk;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Holbæk;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Holbæk;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Holbæk;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Holbæk;2022;7.6
Æ. The Danish Democrats - Inger Støjberg;Kalundborg;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Kalundborg;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Kalundborg;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Kalundborg;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Kalundborg;2022;11.2
Æ. The Danish Democrats - Inger Støjberg;Lolland;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Lolland;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Lolland;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Lolland;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Lolland;2022;10.4
Æ. The Danish Democrats - Inger Støjberg;Næstved;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Næstved;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Næstved;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Næstved;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Næstved;2022;8.2
Æ. The Danish Democrats - Inger Støjberg;Odsherred;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Odsherred;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Odsherred;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Odsherred;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Odsherred;2022;9.5
Æ. The Danish Democrats - Inger Støjberg;Ringsted;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Ringsted;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Ringsted;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Ringsted;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Ringsted;2022;7.9
Æ. The Danish Democrats - Inger Støjberg;Slagelse;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Slagelse;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Slagelse;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Slagelse;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Slagelse;2022;9.2
Æ. The Danish Democrats - Inger Støjberg;Sorø;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Sorø;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Sorø;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Sorø;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Sorø;2022;8.7
Æ. The Danish Democrats - Inger Støjberg;Stevns;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Stevns;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Stevns;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Stevns;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Stevns;2022;10.3
Æ. The Danish Democrats - Inger Støjberg;Vordingborg;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Vordingborg;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Vordingborg;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Vordingborg;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Vordingborg;2022;7.4
Æ. The Danish Democrats - Inger Støjberg;Assens;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Assens;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Assens;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Assens;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Assens;2022;10.6
Æ. The Danish Democrats - Inger Støjberg;Faaborg-Midtfyn;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Faaborg-Midtfyn;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Faaborg-Midtfyn;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Faaborg-Midtfyn;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Faaborg-Midtfyn;2022;10.5
Æ. The Danish Democrats - Inger Støjberg;Kerteminde;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Kerteminde;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Kerteminde;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Kerteminde;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Kerteminde;2022;9.2
Æ. The Danish Democrats - Inger Støjberg;Langeland;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Langeland;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Langeland;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Langeland;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Langeland;2022;12.2
Æ. The Danish Democrats - Inger Støjberg;Middelfart;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Middelfart;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Middelfart;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Middelfart;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Middelfart;2022;10.3
Æ. The Danish Democrats - Inger Støjberg;Nordfyns;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Nordfyns;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Nordfyns;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Nordfyns;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Nordfyns;2022;13.3
Æ. The Danish Democrats - Inger Støjberg;Nyborg;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Nyborg;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Nyborg;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Nyborg;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Nyborg;2022;10.0
Æ. The Danish Democrats - Inger Støjberg;Odense;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Odense;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Odense;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Odense;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Odense;2022;5.1
Æ. The Danish Democrats - Inger Støjberg;Svendborg;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Svendborg;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Svendborg;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Svendborg;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Svendborg;2022;7.5
Æ. The Danish Democrats - Inger Støjberg;Ærø;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Ærø;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Ærø;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Ærø;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Ærø;2022;18.1
Æ. The Danish Democrats - Inger Støjberg;Billund;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Billund;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Billund;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Billund;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Billund;2022;14.9
Æ. The Danish Democrats - Inger Støjberg;Esbjerg;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Esbjerg;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Esbjerg;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Esbjerg;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Esbjerg;2022;10.0
Æ. The Danish Democrats - Inger Støjberg;Fanø;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Fanø;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Fanø;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Fanø;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Fanø;2022;8.4
Æ. The Danish Democrats - Inger Støjberg;Fredericia;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Fredericia;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Fredericia;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Fredericia;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Fredericia;2022;9.4
Æ. The Danish Democrats - Inger Støjberg;Haderslev;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Haderslev;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Haderslev;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Haderslev;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Haderslev;2022;11.3
Æ. The Danish Democrats - Inger Støjberg;Kolding;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Kolding;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Kolding;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Kolding;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Kolding;2022;9.5
Æ. The Danish Democrats - Inger Støjberg;Sønderborg;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Sønderborg;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Sønderborg;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Sønderborg;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Sønderborg;2022;11.3
Æ. The Danish Democrats - Inger Støjberg;Tønder;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Tønder;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Tønder;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Tønder;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Tønder;2022;14.9
Æ. The Danish Democrats - Inger Støjberg;Varde;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Varde;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Varde;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Varde;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Varde;2022;14.2
Æ. The Danish Democrats - Inger Støjberg;Vejen;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Vejen;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Vejen;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Vejen;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Vejen;2022;13.1
Æ. The Danish Democrats - Inger Støjberg;Vejle;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Vejle;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Vejle;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Vejle;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Vejle;2022;9.6
Æ. The Danish Democrats - Inger Støjberg;Aabenraa;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Aabenraa;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Aabenraa;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Aabenraa;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Aabenraa;2022;14.2
Æ. The Danish Democrats - Inger Støjberg;Favrskov;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Favrskov;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Favrskov;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Favrskov;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Favrskov;2022;9.8
Æ. The Danish Democrats - Inger Støjberg;Hedensted;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Hedensted;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Hedensted;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Hedensted;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Hedensted;2022;13.9
Æ. The Danish Democrats - Inger Støjberg;Horsens;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Horsens;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Horsens;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Horsens;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Horsens;2022;9.0
Æ. The Danish Democrats - Inger Støjberg;Norddjurs;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Norddjurs;2011;0.0
Æ. The Danish Democrats - Inger Støjberg;Norddjurs;2015;0.0
Æ. The Danish Democrats - Inger Støjberg;Norddjurs;2019;0.0
Æ. The Danish Democrats - Inger Støjberg;Norddjurs;2022;12.9
Æ. The Danish Democrats - Inger Støjberg;Odder;2007;0.0
Æ. The Danish Democrats - Inger Støjberg;Odder;2011;0.0
